"AQS_SITE_ID","POC","SAMPLE_DATE","DAILY_MAX_CONCENTRATION","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","DAILY_CRITERIA_IND","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CMSA_CODE","CMSA","MSA_CODE","MSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","CITY_CODE","CITY","UAR_CODE","UAR","LATITUDE","LONGITUDE","LOCATION","LANDUSE","ELEVATION"
"29-510-0085","1","08/20/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/21/2010","0.05600","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/22/2010","0.04800","ppm","41.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/23/2010","0.05100","ppm","43.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/24/2010","0.04700","ppm","40.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/25/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/26/2010","0.05100","ppm","43.00","18","75.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/27/2010","0.05100","ppm","43.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/28/2010","0.06700","ppm","74.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/29/2010","0.04300","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/30/2010","0.02500","ppm","21.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","08/31/2010","0.03900","ppm","33.00","19","79.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/01/2010","0.02300","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/02/2010","0.03600","ppm","31.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/03/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/04/2010","0.03700","ppm","31.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/05/2010","0.04900","ppm","42.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/06/2010","0.05600","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/07/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/08/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/09/2010","0.02600","ppm","22.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/10/2010","0.02200","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/11/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/12/2010","0.04800","ppm","41.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/13/2010","0.05800","ppm","49.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/14/2010","0.05200","ppm","44.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/15/2010","0.05300","ppm","45.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/16/2010","0.03700","ppm","31.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/17/2010","0.04300","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/18/2010","0.06400","ppm","64.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/19/2010","0.03000","ppm","25.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/20/2010","0.05600","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/21/2010","0.05800","ppm","49.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/22/2010","0.02700","ppm","23.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/23/2010","0.04600","ppm","39.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/24/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/25/2010","0.04100","ppm","35.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/26/2010","0.02300","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/27/2010","0.03300","ppm","28.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/28/2010","0.04000","ppm","34.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/29/2010","0.05500","ppm","47.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","09/30/2010","0.03500","ppm","30.00","19","79.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/01/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/02/2010","0.02700","ppm","23.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/03/2010","0.03300","ppm","28.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/04/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/05/2010","0.03200","ppm","27.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/06/2010","0.04600","ppm","39.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/07/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/08/2010","0.04400","ppm","37.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/09/2010","0.07000","ppm","84.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/10/2010","0.06100","ppm","54.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/11/2010","0.05100","ppm","43.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/12/2010","0.04500","ppm","38.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/13/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/14/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/15/2010","0.03700","ppm","31.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/16/2010","0.04200","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/17/2010","0.04500","ppm","38.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/18/2010","0.04000","ppm","34.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/19/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/20/2010","0.04200","ppm","36.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/21/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/22/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/23/2010","0.05200","ppm","44.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/24/2010","0.03900","ppm","33.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/25/2010","0.03100","ppm","26.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/26/2010","0.03300","ppm","28.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/27/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/28/2010","0.02700","ppm","23.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/29/2010","0.01500","ppm","13.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/30/2010","0.04100","ppm","35.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","10/31/2010","0.03000","ppm","25.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/01/2010","0.02000","ppm","17.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/02/2010","0.01600","ppm","14.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/03/2010","0.02500","ppm","21.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/04/2010","0.03000","ppm","25.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/05/2010","0.03000","ppm","25.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
